trial,image,tracking data
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.07445"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.09088"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.10723"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.12377"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.14025"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.15643"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.17303"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.18951"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.20593"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.22235"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.23880"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.25524"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.27165"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.28806"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.30446"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.32102"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.33735"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.35378"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.37026"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.38653"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.40304"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.41954"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.43583"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.45231"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.46882"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.48507"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.50164"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.51806"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.53453"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.55102"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.56742"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.58375"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.60024"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.61669"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.63313"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.64949"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.66595"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.68242"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.69874"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.71513"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.73161"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.74808"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.76565"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.78117"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.79748"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.81364"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.83029"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.84668"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.86311"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.87951"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.89594"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.91244"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.92883"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.94518"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.96168"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.97812"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""21.99446"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.01099"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.02740"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.04374"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.06026"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.07671"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.09296"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.10953"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.12597"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.14241"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.15898"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.17526"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.19171"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.20814"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.22455"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.24100"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.25741"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.27378"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.29023"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""22.30665"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,"<ACK ID=""ENABLE_SEND_TIME"" STATE=""1"" />
<ACK ID=""ENABLE_SEND_DATA"" STATE=""1"" />
"
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,"<REC TIME=""22.53656"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,"<REC TIME=""22.55296"" FPOGX=""0.00000"" FPOGY=""0.00000"" FPOGS=""138.84195"" FPOGD=""0.08223"" FPOGID=""12"" FPOGV=""0"" BPOGX=""0.00000"" BPOGY=""0.00000"" BPOGV=""0"" />
"
