subject,trial,image,tracking data
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.26897"" FPOGX=""0.49281"" FPOGY=""0.59272"" FPOGS=""17.57874"" FPOGD=""0.69023"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.51943"" BPOGY=""0.58186"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.28551"" FPOGX=""0.49306"" FPOGY=""0.59303"" FPOGS=""17.57874"" FPOGD=""0.70677"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50373"" BPOGY=""0.60625"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.30188"" FPOGX=""0.49304"" FPOGY=""0.59216"" FPOGS=""17.57874"" FPOGD=""0.72314"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49223"" BPOGY=""0.55395"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.31845"" FPOGX=""0.49302"" FPOGY=""0.59133"" FPOGS=""17.57874"" FPOGD=""0.73971"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49223"" BPOGY=""0.55395"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.33486"" FPOGX=""0.49336"" FPOGY=""0.59177"" FPOGS=""17.57874"" FPOGD=""0.75612"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50881"" BPOGY=""0.61191"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.35133"" FPOGX=""0.49391"" FPOGY=""0.59120"" FPOGS=""17.57874"" FPOGD=""0.77259"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.51963"" BPOGY=""0.56463"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.36774"" FPOGX=""0.49459"" FPOGY=""0.59087"" FPOGS=""17.57874"" FPOGD=""0.78900"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.51963"" BPOGY=""0.56463"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.38411"" FPOGX=""0.49526"" FPOGY=""0.58967"" FPOGS=""17.57874"" FPOGD=""0.80537"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.51854"" BPOGY=""0.54993"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.40061"" FPOGX=""0.49544"" FPOGY=""0.58987"" FPOGS=""17.57874"" FPOGD=""0.82187"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50344"" BPOGY=""0.59082"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.41699"" FPOGX=""0.49562"" FPOGY=""0.59008"" FPOGS=""17.57874"" FPOGD=""0.83825"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50344"" BPOGY=""0.59082"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.43346"" FPOGX=""0.49601"" FPOGY=""0.59012"" FPOGS=""17.57874"" FPOGD=""0.85472"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49278"" BPOGY=""0.60615"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.44984"" FPOGX=""0.49586"" FPOGY=""0.59104"" FPOGS=""17.57874"" FPOGD=""0.87111"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.47866"" BPOGY=""0.63238"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.46629"" FPOGX=""0.49572"" FPOGY=""0.59196"" FPOGS=""17.57874"" FPOGD=""0.88755"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.47866"" BPOGY=""0.63238"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.48274"" FPOGX=""0.49536"" FPOGY=""0.59215"" FPOGS=""17.57874"" FPOGD=""0.90400"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.46741"" BPOGY=""0.60399"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.49916"" FPOGX=""0.49598"" FPOGY=""0.59184"" FPOGS=""17.57874"" FPOGD=""0.92042"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49952"" BPOGY=""0.57635"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.51560"" FPOGX=""0.49659"" FPOGY=""0.59153"" FPOGS=""17.57874"" FPOGD=""0.93686"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49952"" BPOGY=""0.57635"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.53200"" FPOGX=""0.49678"" FPOGY=""0.59277"" FPOGS=""17.57874"" FPOGD=""0.95326"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49727"" BPOGY=""0.61208"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.54845"" FPOGX=""0.49703"" FPOGY=""0.59194"" FPOGS=""17.57874"" FPOGD=""0.96971"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49554"" BPOGY=""0.56567"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.56485"" FPOGX=""0.49729"" FPOGY=""0.59111"" FPOGS=""17.57874"" FPOGD=""0.98611"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49554"" BPOGY=""0.56567"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.58109"" FPOGX=""0.49732"" FPOGY=""0.59167"" FPOGS=""17.57874"" FPOGD=""1.00235"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.48655"" BPOGY=""0.62409"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.59771"" FPOGX=""0.49741"" FPOGY=""0.59154"" FPOGS=""17.57874"" FPOGD=""1.01897"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49909"" BPOGY=""0.60167"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.61420"" FPOGX=""0.49750"" FPOGY=""0.59141"" FPOGS=""17.57874"" FPOGD=""1.03546"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49909"" BPOGY=""0.60167"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.63053"" FPOGX=""0.49806"" FPOGY=""0.59049"" FPOGS=""17.57874"" FPOGD=""1.05179"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.51592"" BPOGY=""0.53869"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.64691"" FPOGX=""0.49840"" FPOGY=""0.59089"" FPOGS=""17.57874"" FPOGD=""1.06817"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50188"" BPOGY=""0.61900"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.66304"" FPOGX=""0.49874"" FPOGY=""0.59129"" FPOGS=""17.57874"" FPOGD=""1.08430"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50188"" BPOGY=""0.61900"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.67954"" FPOGX=""0.49951"" FPOGY=""0.59240"" FPOGS=""17.57874"" FPOGD=""1.10080"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.52206"" BPOGY=""0.62922"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.69602"" FPOGX=""0.50008"" FPOGY=""0.59209"" FPOGS=""17.57874"" FPOGD=""1.11728"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.51816"" BPOGY=""0.56193"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.71249"" FPOGX=""0.50064"" FPOGY=""0.59177"" FPOGS=""17.57874"" FPOGD=""1.13375"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.51816"" BPOGY=""0.56193"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.72889"" FPOGX=""0.50127"" FPOGY=""0.59164"" FPOGS=""17.57874"" FPOGD=""1.15015"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.51482"" BPOGY=""0.56909"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.74529"" FPOGX=""0.50151"" FPOGY=""0.59231"" FPOGS=""17.57874"" FPOGD=""1.16655"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49870"" BPOGY=""0.61039"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.76169"" FPOGX=""0.50175"" FPOGY=""0.59299"" FPOGS=""17.57874"" FPOGD=""1.18295"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49870"" BPOGY=""0.61039"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.77814"" FPOGX=""0.50163"" FPOGY=""0.59241"" FPOGS=""17.57874"" FPOGD=""1.19940"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49973"" BPOGY=""0.57738"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.79463"" FPOGX=""0.50152"" FPOGY=""0.59243"" FPOGS=""17.57874"" FPOGD=""1.21589"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49956"" BPOGY=""0.58713"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.81096"" FPOGX=""0.50141"" FPOGY=""0.59245"" FPOGS=""17.57874"" FPOGD=""1.23222"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49956"" BPOGY=""0.58713"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.82762"" FPOGX=""0.50116"" FPOGY=""0.59225"" FPOGS=""17.57874"" FPOGD=""1.24888"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49168"" BPOGY=""0.58446"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.84418"" FPOGX=""0.50141"" FPOGY=""0.59092"" FPOGS=""17.57874"" FPOGD=""1.26545"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50410"" BPOGY=""0.58435"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.86046"" FPOGX=""0.50166"" FPOGY=""0.58958"" FPOGS=""17.57874"" FPOGD=""1.28172"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50410"" BPOGY=""0.58435"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.87667"" FPOGX=""0.50205"" FPOGY=""0.58858"" FPOGS=""17.57874"" FPOGD=""1.29793"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49860"" BPOGY=""0.57260"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.89311"" FPOGX=""0.50186"" FPOGY=""0.58864"" FPOGS=""17.57874"" FPOGD=""1.31437"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.48591"" BPOGY=""0.58956"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.91109"" FPOGX=""0.50166"" FPOGY=""0.58870"" FPOGS=""17.57874"" FPOGD=""1.33235"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.48591"" BPOGY=""0.58956"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.92646"" FPOGX=""0.50143"" FPOGY=""0.58822"" FPOGS=""17.57874"" FPOGD=""1.34772"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50311"" BPOGY=""0.58614"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.94243"" FPOGX=""0.50156"" FPOGY=""0.58843"" FPOGS=""17.57874"" FPOGD=""1.36369"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50478"" BPOGY=""0.58839"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.95893"" FPOGX=""0.50169"" FPOGY=""0.58864"" FPOGS=""17.57874"" FPOGD=""1.38019"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.50478"" BPOGY=""0.58839"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.97533"" FPOGX=""0.50133"" FPOGY=""0.58882"" FPOGS=""17.57874"" FPOGD=""1.39659"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.48154"" BPOGY=""0.56810"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""18.99180"" FPOGX=""0.50099"" FPOGY=""0.58706"" FPOGS=""17.57874"" FPOGD=""1.41306"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49226"" BPOGY=""0.52905"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.00835"" FPOGX=""0.50065"" FPOGY=""0.58531"" FPOGS=""17.57874"" FPOGD=""1.42961"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.49226"" BPOGY=""0.52905"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.02471"" FPOGX=""0.50026"" FPOGY=""0.58553"" FPOGS=""17.57874"" FPOGD=""1.44597"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.48431"" BPOGY=""0.59081"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.04122"" FPOGX=""0.49949"" FPOGY=""0.58466"" FPOGS=""17.57874"" FPOGD=""1.46248"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.48241"" BPOGY=""0.54036"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.05756"" FPOGX=""0.49872"" FPOGY=""0.58380"" FPOGS=""17.57874"" FPOGD=""1.47882"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.48241"" BPOGY=""0.54036"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.07405"" FPOGX=""0.49809"" FPOGY=""0.58316"" FPOGS=""17.57874"" FPOGD=""1.49532"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.47351"" BPOGY=""0.57585"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.09042"" FPOGX=""0.49771"" FPOGY=""0.58373"" FPOGS=""17.57874"" FPOGD=""1.51168"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.47388"" BPOGY=""0.58104"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.10680"" FPOGX=""0.49733"" FPOGY=""0.58429"" FPOGS=""17.57874"" FPOGD=""1.52806"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.47388"" BPOGY=""0.58104"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.12334"" FPOGX=""0.49661"" FPOGY=""0.58359"" FPOGS=""17.57874"" FPOGD=""1.54460"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.47452"" BPOGY=""0.57836"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.13960"" FPOGX=""0.49564"" FPOGY=""0.58371"" FPOGS=""17.57874"" FPOGD=""1.56086"" FPOGID=""3720"" FPOGV=""1"" BPOGX=""0.47279"" BPOGY=""0.57025"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.15609"" FPOGX=""0.47971"" FPOGY=""0.56288"" FPOGS=""17.57874"" FPOGD=""1.56086"" FPOGID=""3720"" FPOGV=""0"" BPOGX=""0.47279"" BPOGY=""0.57025"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.17264"" FPOGX=""0.48112"" FPOGY=""0.57594"" FPOGS=""17.57874"" FPOGD=""1.56086"" FPOGID=""3720"" FPOGV=""0"" BPOGX=""0.48253"" BPOGY=""0.58900"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.18946"" FPOGX=""0.48550"" FPOGY=""0.57900"" FPOGS=""17.57874"" FPOGD=""1.56086"" FPOGID=""3720"" FPOGV=""0"" BPOGX=""0.49425"" BPOGY=""0.58513"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.20546"" FPOGX=""0.48769"" FPOGY=""0.58053"" FPOGS=""19.15609"" FPOGD=""0.04937"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49425"" BPOGY=""0.58513"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.22180"" FPOGX=""0.48798"" FPOGY=""0.58144"" FPOGS=""19.15609"" FPOGD=""0.06570"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.48917"" BPOGY=""0.58506"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.23842"" FPOGX=""0.48929"" FPOGY=""0.58619"" FPOGS=""19.15609"" FPOGD=""0.08232"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49584"" BPOGY=""0.60994"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.25491"" FPOGX=""0.49023"" FPOGY=""0.58958"" FPOGS=""19.15609"" FPOGD=""0.09882"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49584"" BPOGY=""0.60994"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.27128"" FPOGX=""0.49010"" FPOGY=""0.58544"" FPOGS=""19.15609"" FPOGD=""0.11519"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.48917"" BPOGY=""0.55645"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.28769"" FPOGX=""0.49043"" FPOGY=""0.58125"" FPOGS=""19.15609"" FPOGD=""0.13159"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49312"" BPOGY=""0.54775"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.30419"" FPOGX=""0.49070"" FPOGY=""0.57790"" FPOGS=""19.15609"" FPOGD=""0.14809"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49312"" BPOGY=""0.54775"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.32063"" FPOGX=""0.48959"" FPOGY=""0.57896"" FPOGS=""19.15609"" FPOGD=""0.16453"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.47850"" BPOGY=""0.58950"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.33707"" FPOGX=""0.49007"" FPOGY=""0.57928"" FPOGS=""19.15609"" FPOGD=""0.18098"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49538"" BPOGY=""0.58284"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.35327"" FPOGX=""0.49048"" FPOGY=""0.57955"" FPOGS=""19.15609"" FPOGD=""0.19718"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49538"" BPOGY=""0.58284"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.36977"" FPOGX=""0.49078"" FPOGY=""0.57998"" FPOGS=""19.15609"" FPOGD=""0.21367"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49468"" BPOGY=""0.58558"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.38615"" FPOGX=""0.49096"" FPOGY=""0.57890"" FPOGS=""19.15609"" FPOGD=""0.23006"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49341"" BPOGY=""0.56369"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.40266"" FPOGX=""0.49111"" FPOGY=""0.57795"" FPOGS=""19.15609"" FPOGD=""0.24657"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49341"" BPOGY=""0.56369"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.41901"" FPOGX=""0.49032"" FPOGY=""0.57876"" FPOGS=""19.15609"" FPOGD=""0.26292"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.47776"" BPOGY=""0.59170"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.43546"" FPOGX=""0.48994"" FPOGY=""0.57926"" FPOGS=""19.15609"" FPOGD=""0.27936"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.48338"" BPOGY=""0.58791"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.45188"" FPOGX=""0.48959"" FPOGY=""0.57972"" FPOGS=""19.15609"" FPOGD=""0.29579"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.48338"" BPOGY=""0.58791"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.46882"" FPOGX=""0.48942"" FPOGY=""0.57910"" FPOGS=""19.15609"" FPOGD=""0.31272"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.48610"" BPOGY=""0.56724"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.48473"" FPOGX=""0.48948"" FPOGY=""0.57839"" FPOGS=""19.15609"" FPOGD=""0.32864"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49062"" BPOGY=""0.56435"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.50110"" FPOGX=""0.48953"" FPOGY=""0.57776"" FPOGS=""19.15609"" FPOGD=""0.34501"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.49062"" BPOGY=""0.56435"" BPOGV=""1"" />
"
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,"<REC TIME=""19.51755"" FPOGX=""0.48889"" FPOGY=""0.57718"" FPOGS=""19.15609"" FPOGD=""0.36146"" FPOGID=""3721"" FPOGV=""1"" BPOGX=""0.47487"" BPOGY=""0.56455"" BPOGV=""1"" />
"
